data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
6 de outubro de 2024;Muito bom;Acomodaçao grande, cama confortável.;Café da manhã sem diversificaçao, frutas nao estavam boas. Pela qualidade do hotel, o café da manha deixa a desejar.;8;;;;
6 de outubro de 2024;Quase excelente;Tudo muito bom, exceto piscina, e o serviço prestado na piscina, tive que me deslocar mais de uma vez, e meus familiares, para solicitar atendimento, achei que deveríamos ter um melhor tratamento, DESTOANDO, com os serviços restantes do Radisson, esse da piscina, FRACO.;Como falei acima, serviços da piscina;10;;;;
5 de outubro de 2024;Muito boa;;Formigas no quarto;9;;;;
5 de outubro de 2024;Fantástico;Vista da praia privilegiada. Funcionários educados e prestativos. Restaurante Nabuco tem excelente custo benefício;Academia pode ser melhorada;9;;;;
5 de outubro de 2024;Boa estadia;Espaçosa e limpa;A comida;8;;;;
2 de outubro de 2024;Excepcional;Da vista e do atendimento, especialmente no café da manhã. Pessoas incriveis.;;10;;;;
1º de outubro de 2024;Muito boa voltarei com certeza;Quarto espaçoso limpo , cama grande , melhor impossível;Nada;10;;;;
1º de outubro de 2024;Excepcional;das instalações;de nao conseguir reservar diretamente com o hotel e falta de estrutura do atendimento do restaurante muito demorado.;10;;;;
30 de setembro de 2024;Foi muito boa;Cama e vista para o mar;Barulho do apito de presença nos elevadores, dava para ouvir mesmo estando longe;8;;;;
30 de setembro de 2024;Prazeroso;Gentileza dos funcionários, esmero, serviço de camareira muito bom. cuidado.;;10;;;;
30 de setembro de 2024;Fantástico;;O wi fi não funcionou pra mim;9;;;;
27 de setembro de 2024;Fantástico;Cama muito confortável e quarto amplo;;9;;;;
24 de setembro de 2024;local maravilhoso;Limpeza, atendimento dos funcionários, restaurante ótimo, perto de tudo, café da manhã excelente, moça da tapioca a Hiale atendimento de excelência;Tudo ótimo;10;;;;
24 de setembro de 2024;Sempre muito bom;As camas são excelentes. A vista da varanda tb. Funcionários da recepção muito cordiais e gentis. Ponto de táxi na frente do hotel foi um ponto forte para nós.;Nada.;10;;;;
23 de setembro de 2024;Perfeita;Pessoal atencioso, super agradável;Gostei de tudo;10;;;;
21 de setembro de 2024;Fantástico;Praticamente pé na areia e ótima localização para restaurantes. Me permitiu late checkout;Atrasou meu checkin em mais de uma hora;9;;;;
21 de setembro de 2024;Excelente opção à beira-mar;Hospitalidade das pessoas, conforto, localização, limpeza, café da manhã.;Nada a relatar.;10;;;;
20 de setembro de 2024;Excelente;Tudo perfeito;Deveria melhorar um pouco o chuveiro.;10;;;;
20 de setembro de 2024;Excepcional;Tudo;;10;;;;
19 de setembro de 2024;Excepcional;Ótimo, bem localizado e muito confortável, café da manhã bem farto;Nada;10;;;;
19 de setembro de 2024;Hospedagem no Radisson;O quarto é amplo, camas boas, chuveiro, gostei da sacada com uma vista linda da praia, funcionários atenciosos;A pizza que comi não estava gostosa,;9;;;;
17 de setembro de 2024;Localização excelente;Suite bem espaçosa, cafe da manhã bom, funcionários educados, localização excelente;Chuveiro com pouca pressão;8;;;;
17 de setembro de 2024;Excelente, meu novo favorito em recife;Excelente acomodação, estava com pet e foi muito bem recebido.;Espaçoso, vista, moderno, acolhedor.;10;;;;
15 de setembro de 2024;Satisfatória;Tamanho do quarto e banheiro satisfatórios, vale frisar, o apartamento que ficamos foi para pessoas com mobilidade reduzida;;;;;;
15 de setembro de 2024;Excepcional;Tudo, sem exceção, foi maravilhoso!;;10;;;;
15 de setembro de 2024;Fantástico;Do quarto amplo e confortável;;9;;;;
14 de setembro de 2024;Muito bom;;Do almoço e jantar;8;;;;
11 de setembro de 2024;Conforto e hospitalidade em Boa Viagem.;Apartamento claro e espaçoso.;Nenhuma queixa a registrar.;9;;;;
9 de setembro de 2024;Ótima estadia!;Cama enorme e super confortável, café da manhã variado e gostoso, vista ótima, funcionários simpáticos, com destaque para o rapaz da recepção e a moça da tapioca.;Pelo preço da hospedagem o estacionamento poderia estar incluso.;;;;;
As cadeiras do quarto; podiam ser mais largas ou não ter braço;" para pessoas gordas ela é um pouco desconfortável.""";9;;;;;
9 de setembro de 2024;Excelente.;Gostei muito do café da manhã. Super bem atendida pela pessoa (mulher) que faz tapiocas deliciosas.;Acho que poderia ter mais bolos frescos.;9;;;;
9 de setembro de 2024;Excepcional;Espaço, quarto silencioso;;10;;;;
4 de setembro de 2024;Razoável;Arquitetura. Design;Restaurante. Demorado demais;8;;;;
4 de setembro de 2024;Muito bom;;Andar muito alto.;8;;;;
2 de setembro de 2024;Considero boa estadia;Localização;Elevadores deficientes;9;;;;
31 de agosto de 2024;Excelente;Excelente;;10;;;;
31 de agosto de 2024;Perfeita;Funcionários simpáticos e solícitos. A Hiale é uma alegria à parte no café da manhã.;;10;;;;
28 de agosto de 2024;Muito boa e recomendável para quem estiver de passagem pela cidade.;A vista é espetacular e a equipe de trabalhadores do hotel muito atenciosa.;A limpeza do quarto deixou um pouco a desejar, já que encontrei a louça suja de um dia para outro. No café da manhã havia poucas opções para hóspedes com restrição alimentar (sem glúten e sem lácteos).;10;;;;
28 de agosto de 2024;Excepcional;Ampla e confortável;;10;;;;
27 de agosto de 2024;Maravilhosa com custo bem descente.;Tudo nesse hotel é muito bom. Excelente custo beneficio;Tudo agradou muito.;9;;;;
27 de agosto de 2024;Experiência indescritível.;O hotel é simplesmente maravilhoso. Minha estadia foi perfeita. Localização ímpar, tudo muito limpo, vista do mar fantástica! Hotel lindo 🤩 Comida boa, funcionários excelentes, café da manhã maravilhoso.;Achei a piscina um pouco pequena! Mesmo não usando ela durante a minha estadia. Mas não afetou em nada a minha viagem. Gostei de tudo.;10;;;;
26 de agosto de 2024;Nada incrível, mas justo!;Localização e limpeza;;8;;;;
26 de agosto de 2024;Boa escolha e conforto;Conforto e localização;Paguei 2 diárias e a funcionária da limpeza entrou no quarto pra organizar e nem passou 5 minutos limpando. Apenas tirou as bolsas de lixo e espalhou a poeira com a vassoura (limpeza do sábado 24/08 no ap 1206).;9;;;;
22 de agosto de 2024;Excepcional;Quarto confortável. Tudo funciona;;10;;;;
21 de agosto de 2024;Excepcional;O Hotel é muito bonito, limpo e confortável. O quarto tinha visto para a praia, fica pertinho, só atravessar a rua mesmo. As camas são confortáveis, tinha várias comodidades no quarto (com varanda). A equipe foi muito gentil durante toda a estadia. Foi possível antecipar o check-in e também deixar malas guardadas (sem custo) após o check-out, me ajudou muito. No café da manhã fazem tapioca e omelete na hora, e as profissionais são extremamente carinhosas com os hóspedes.;Não tenho reclamações.;10;;;;
20 de agosto de 2024;Fantástico;Localização, hospitalidade e limpeza;Demora de atendimento no restaurante;9;;;;
20 de agosto de 2024;Excelente hospedagem em Boa Viagem;Apartamento espaçoso e claro. Atitude cordial de todos os funcionários.;Bem cedo pela manhã, arrastaram móveis no apartamento ao lado, para fazer pintura.;9;;;;
20 de agosto de 2024;Excepcional;Pessoal extremamente simpático, super solícitos, ótima localização, café da manhã com muitas opções.;;10;;;;
16 de agosto de 2024;Muito bom;Penso que é um ótimo hotel, localização muito boa, o nosso quarto era muito espaçoso e confortável. Os funcionários são muito solícitos. Vista linda da praia de Boa Viagem.;Penso que pode melhorar manutenção e conservação, o quarto já apresenta sinais de uso prolongado e detalhes de limpeza deixam a desejar (cantos sujos) e o elevador estava bem sujo todos os dias. O café da manhã tem uma boa variedade, mas pode ter mais qualidade, ex.: presunto da tapioca,, iogurtes, etc.;8;;;;
10 de agosto de 2024;Excelente;Cama (enorme), Travesseiro, chuveiro, tamanha do quarto (enorme);Academia ;;;;;
"Box banheiro poderia ser maior""";10;;;;;;;
8 de agosto de 2024;Hotel maravilhoso;Tudo;Não tenho reclamação;10;;;;
8 de agosto de 2024;Fantástico;Conforto do quarto;Infelizmente obra na academia.;9;;;;
3 de agosto de 2024;Muito bom;Café da manhã;Quarto triplo sem cama de casal;8;;;;
1º de agosto de 2024;Ótima.;Da localização do hotel e do carinho da equipe que trabalha no café da manhã.;Alguns hóspedes colocavam os seus pratos de refeição no chão do corredor após o consumo e esses pratos demoravam a ser recolhidos pelo hotel, alguns pratos ficavam com restos de comida por horas no chão do corredor.;9;;;;
31 de julho de 2024;Excepcional;Acessibilidade, conforto, funcionários educados, café da manhã exelente;;10;;;;
31 de julho de 2024;Excepcional;Localização, atendimento, café da manhã, acessibilidade;;10;;;;
29 de julho de 2024;Exatamente o custo benefício esperado.;Conforto discreto, todos os serviços necessários sem cobrar mais por isso.;Quarto grande com vista mar;10;;;;
27 de julho de 2024;Minha casa em Recife;O restaurante....melhor canja de hotel do Brasil!;;;;;;
"Também fomos surpreendidos com apresentação de voz e violão de Jailson Lima com repertório muito agradável no jantar de 5a feira.""";Nada;10;;;;;;
26 de julho de 2024;Tive uma excelente estadia no hotel, com um serviço impecável e comodidades confortáveis;A localização do Hotel em Boa Viagem é boa, o pequeno almoço é bom, o quarto onde fiquei tinha um boa vista sobre o mar e cidade. A internet funcionava bem. A limpeza do quarto foi boa. O serviço do restaurante é bom. De um modo geral gostei do Hotel.;No quarto, alguma dificuldade em suster o barulho do vento, numa janela;8;;;;
25 de julho de 2024;Perfeita!!!;Eu sempre me hospedo no Radisson e sempre é maravilhoso! Dessa vez pontos para a mocinha da tapioca! Maravilhosaaaaa;Nada;10;;;;
22 de julho de 2024;Muito boa!!;cafe da manha espetacular!;alguns acabamentos precisam de mais manutenção (tapete do elevador, paredes e rodapé do hall);9;;;;
22 de julho de 2024;Custo-benefício ruim;Tamanho e vista do quarto!;Caro para o que oferece!;9;;;;
21 de julho de 2024;Excepcional;Localização, conforto, café da manhã;;10;;;;
18 de julho de 2024;Excepcional;Da comida do restaurante com o preço muito bom. ;;;;;;
"Café da manhã excelente.""";;10;;;;;;
18 de julho de 2024;localização excelente;localização;limpeza do quarto deixou a desejar;9;;;;
17 de julho de 2024;Boa.;O café da manhã é muito bom. Destaque para a senhora que faz as tapiocas que é muito simpática e acolhedora.;No geral gostei de tudo, considerando o custo benefício.;9;;;;
15 de julho de 2024;Excelente;Tudo;;10;;;;
14 de julho de 2024;Excepcional;Localização;;10;;;;
12 de julho de 2024;Fantástico;Excelentes lençóis toalhas e travesseiros. Tudo funcionava bem. Café da manhã bom.;Quarto com duas camas de solteiro um pouco pequeno, difícil de circular. Banheiro tb pequeno. A porta batia à noite com o vento, mesmo fechada. Mas não prejudicou a estadia.;9;;;;
10 de julho de 2024;Inesquecível.Vou procurar não repetir nunca! Fui persuadido a pagar antecipadamente o valor da estad;;Ambiente do restaurante muito barulhento. Menu básico de café da manhã servi no buffet.;;;;;
"Fui persuadido a pagar antecipadamente o valor da estadia. Depois de argumentar o absurdo foi concedido fazer um depósito de caução com cartão de crédito que seria confirmado na saída.""";8;;;;;;;
7 de julho de 2024;Foi bacana , funcionários top só faltou Wi-Fi que funcione;Espaço ideal;Ausência de WI-FI eficiente;9;;;;
7 de julho de 2024;Excelente escolha;Café da Manhã excelente ;;;;;;
Cama King Size ótima ;;;;;;;;
Boa localização ;;;;;;;;
Decoração agradável ;;;;;;;;
"Vista para o mar""";Banheiro relativamente pequeno ;;;;;;;
"Porém tudo funcionando sem problemas""";10;;;;;;;
6 de julho de 2024;Revigorante é muito agradável;Café da manhã fantástico! ;;;;;;
De alta qualidade ;;;;;;;;
"Localização a melhor de Recife""";Tinha uma reforma no andar que me colocaram ;;;;;;;
"Tive que mudar de apartamento""";10;;;;;;;
5 de julho de 2024;Excelente!;Apartamentos espaçosos e excelente café da manhã.;;10;;;;
5 de julho de 2024;café da manhã excepcional;suite com vista maravilhosa e uma banheira fenomenal.;;10;;;;
2 de julho de 2024;Hotel impecável!;Quarto incrível, café da manhã inacreditável de perfeito. Moças da tapioca uma educação, um carinho com os hóspedes. Foi tudo muito bom.;;;;;;
O hotel é um hotel business;" mas mesmo assim os turistas são muito bem vindos.""";nada;10;;;;;
1º de julho de 2024;Maravilhoso;Espaço, conforto;;10;;;;
1º de julho de 2024;Ótima opção;Ótima localização. Vista espetacular da praia. Cama grande e confortável. Funcionários atenciosos e simpáticos. Café da manhã excelente..;Cheiro de mofo nos corredores de acesso aos quartos (não sei se das cortinas ou carpetes.dos.elevadores. Sendo que o piso no andar é de azulejo;9;;;;
27 de junho de 2024;RADISSON RECIFE;Hotel maravilhoso. Melhor localização na cidade, quarto espaçoso, confortável e limpo. Atendimento de excelência dos funcionários.;--|--;10;;;;
27 de junho de 2024;Maravilha de estadia;Do quarto com vista para o mar e toda a estrutura do mesmo, excelente, amplo, com duas TVS, do staff, sobretudo da querida da tapioca e dos omeletes no café da manhã, que pessoa alegre e simpática e que mimo a cada pedido realizado, retratado nas fotos. De ter próximo ao hotel em uma praça segura, mesmo em Recife, um food truck 24 horas. Chegamos na madrugada e comemos lá. De estar muito perto da praia da Boa Viagem, caminhada pela manhã garantida e tranquila.;De ter que pagar o estacionamento e com valor tão alto, R$ 25,00 a diária.;10;;;;
25 de junho de 2024;Sensacional;Ótimas acomodações;Gostamos de tudo;8;;;;
25 de junho de 2024;Fantástico;Quarto com tamanho excelente, cama grande, ótimo chuveiro. Muito confortável! E a vista maravilhosa!;Tenho rinite alérgica e fiquei em crise. Acho que poderiam lavar as cortinas e aspirar os tapetes, como forma de melhorar a limpeza.;9;;;;
25 de junho de 2024;Excepcional;Os mimos;;10;;;;
24 de junho de 2024;Excelente;Ótima recepção, quarto limpo, organizado e confortável, vista excelente para o mar, café da manhã variado. Um dos melhores hotéis que já frequentei.;O que não gostei foi o fato do ar condicionado do meu quarto não ter funcionado da melhor forma.;10;;;;
20 de junho de 2024;Excepcional;Acomodação e atendimento;;10;;;;
19 de junho de 2024;Atendeu a todas as expectativas;Do co corto e localização;Nada;10;;;;
19 de junho de 2024;Excelente;Tudo é excelente;Músicas;10;;;;
19 de junho de 2024;Muito bom;Localização;;;;;;
18 de junho de 2024;Excepcional;Excelente. Hotel lindo;;10;;;;
