data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
8 de novembro de 2024;A estadia foi ótima, dentro das expectativas e até superou em alguns detalhes.;Muito bom. Várias opções. Adorei;Não me lembro;9;;;;;;
7 de novembro de 2024;Melhor custo benefício de recife;Conforto, café da manhã, localização;;10;;;;;;
6 de novembro de 2024;Excelente;Tudo estava excelente!;;10;;;;;;
6 de novembro de 2024;Fantástico;Cafe da manhã, atendimento dos funcionários, instalações, academia ótima;;9;;;;;;
5 de novembro de 2024;Gentileza;Tudo;Nada;9;;;;;;
5 de novembro de 2024;Fantástico;localização café da manha e custo beneficio;;9;;;;;;
5 de novembro de 2024;O hotel tem ótima infraestrutura e as acomodações são muito boas;O hotel tem ótima infraestrutura e as acomodações são muito boas. O custo benefício foi muito bom. A localização é muito boa e o café da manhã também. Não superou minhas expectativas, mas atende muito bem!;Acho que toda a equipe poderia ser mais atenciosa. No café da manhã, apesar de oferecerem tapiocas e omeletes feitos na hora, ninguém da equipe me ofereceu isso. E o local para pedidos é muito incômodo, pois tem um vidro jateado que nos obrigada a abaixar para conversar com quem está dentro da cozinha.;8;;;;;;
5 de novembro de 2024;Hotel confortável, preço ok, fui muito bem atendida.;Os funcionários são muito educados e prestativos . O quarto era confortável, mobília bem cuidada.;Café da manhã poderia ser melhor;8;;;;;;
5 de novembro de 2024;O hotel é bom, entrega o que promete!;Gostei bastante do café da manhã, tudo fresquinho e com variedade. A Localização tb foi um diferencial positivo, me atendeu bastante bem. Outro ponto positivo foi a academia, ampla, bem equipada e aberta 24 horas, adorei!;Senti falta de um espaço com computadores e impressão para quem necessitava de algum apoio para trabalho.;8;;;;;;
3 de novembro de 2024;Agradável e deixando gostinho de quero mais!;Gosto da limpeza e arrumação da suite, e também do tamanho!;Não tenho nada a dizer!;10;;;;;;
3 de novembro de 2024;Amamos estar aí;Tudo , quarto bom , limpo , grande !;Não teve nada que não gostei;10;;;;;;
3 de novembro de 2024;MUITO AGRADAVEL E BEM LOCALIZADO;CAFE DA MANHA, LOCALIZAÇÃO, ACADEMIA, PERTO DA PRAIA. PERTO DO AEROPORTO, MUITO FUNCIONAL. ;;;;;;;;
FUNCIONARIOS PRESTATIVOS;;;;;;;;;;
"QUARTO DE BOM TAMANHO PARA TRES PESSOAS.""";O IDENTIFICADOR DE POLEGAR, AS VEZES NAO FUNCIONAVA. ;;;;;;;;;
"RESTANTE TUDO CERTO""";10;;;;;;;;;
2 de novembro de 2024;Fantástico;;Estacionamento;9;;;;;;
2 de novembro de 2024;Muito bom;Hotel bem localizado, a quatro quarteirões da marginal da praia do Recife. Excelente pequeno almoço.;Hotel um pouco antigo. As casa de banho já necessitavam de uma remodelação.;8;;;;;;
2 de novembro de 2024;Bom, mas imaginei que seria melhor.;Café da manhã bom, localização boa! Atendimento bom!;O banheiro estava com um mau cheiro muito forte, principalmente quando ficava fechado durante o dia. As toalhas também estavam com um mau cheiro.;8;;;;;;
2 de novembro de 2024;Excelente estadia;Tudo estava excelente.;Estava tudo ótimo.;10;;;;;;
31 de outubro de 2024;Excelente!;Excelentes acomodações, ótima infraestrutura e localização.;Nada.;10;;;;;;
31 de outubro de 2024;Muito bom;;Toalhas sem qualidade;8;;;;;;
30 de outubro de 2024;Fantástico;Gostei mto da limpeza e da cordialidade de grande parte dos funcionários.;Poderia ter uma opção de um local com um ferro de passar para os hóspedes, estilo o que os outros hotéis fazem, que facilitam muito o dia a dia de nos viajantes.;9;;;;;;
30 de outubro de 2024;Boa;Quarto confortável, boas instalações.;Estava acontecendo algum evento, gente demais pelo hotel, café da manhã bom, mas com muita demora para repor o que acabava, até talher estava difícil de conseguir.;8;;;;;;
30 de outubro de 2024;Estadia agradável e que correspondeu bem ao que eu espero de um bom hotel.;A experiência foi agradável em vários aspectos. Do check-in (rápido e descomplicado), passando pelo quarto, amplo, limpo e bem honesto, culminando com um café da manhã com opções diversificadas e muito gostosas. ;;;;;;;;
;;;;;;;;;;
Ademais;" o staff foi muito atencioso. Altamente recomendado.""";;9;;;;;;;
30 de outubro de 2024;Excelente experiência.;Tudo excelente.;Nada a informar neste item.;10;;;;;;
30 de outubro de 2024;Excepcional;hotel muito bom;o café da manhã deixa a desejar, pela comodidade que o hotel oferece;10;;;;;;
28 de outubro de 2024;Amei tudo!;Quarto super confortável, tudo limpinho, o café da manhã com uma variedade muito boa, os funcionários do hotel todos bem simpáticos e prestativos.;;10;;;;;;
28 de outubro de 2024;Agradavel.;O quarto era grande, confortável e bem localizado. A academia era ótima.;O quarto tava com um cheiro do ar parecia, um leve cheiro de mofo, fechado.;8;;;;;;
27 de outubro de 2024;Excepcional;Boa localização. Tem estacionamento pago. Café da manhã bem variado. Confortável.;;10;;;;;;
27 de outubro de 2024;Hotel bom;O hotel esta muito bem localizado, camas boas, mas ja esta na hora de realizar uma reforma;Banheiro esta na hora de melhorias;8;;;;;;
24 de outubro de 2024;A melhor relação custo benefício que já experimentamos.Parabéns aos gestores e investidores.;Instalações perfeitas.Equipe treinada e gentil.Café da manhã excelente.Supera as expectativas pelo valor da diária.Voltarei com certeza.;Nada.Tudo perfeito.;10;;;;;;
23 de outubro de 2024;Dias de tranquilidade.;Gostei da comida, muito saborosa. O atendimento e presteza dos funcionários foram muito bons.;O preço poderia ser melhor.;10;;;;;;
23 de outubro de 2024;Excepcional;gostei do café da manhã, da vista do quarto ao mar, da segurança dos quartos.;internet muito ruim.;10;;;;;;
23 de outubro de 2024;Muito bom;Quarto confortável, chuveiro forte e agradável.;Café da manhã com poucas opções (pães, queijos, bolos, salgados). Restaurante pequeno, pois faltou lugar para sentar no horário de pico;8;;;;;;
22 de outubro de 2024;Avaliação;;Arrumação dos quartos;8;;;;;;
22 de outubro de 2024;Hotel nota 10;Hotel muito bem localizado, quarto muito limpo;;10;;;;;;
22 de outubro de 2024;Muito bom;;Café da manhã;8;;;;;;
21 de outubro de 2024;Super recomendo! Hotel maravilhoso!;Quarto e banheiro super espaçosos, cama confortável, café da manhã maravilhoso, funcionários atenciosos.;Nada a reclamar.;10;;;;;;
21 de outubro de 2024;Excepcional;excelente acomodação, café da manhã .;;10;;;;;;
21 de outubro de 2024;Hotel ótimo;Excelente hotel;;10;;;;;;
21 de outubro de 2024;Hotel ótimo!;Hotel bem aconchegante.;;10;;;;;;
21 de outubro de 2024;Boa!;Localização e conforto.;Café da manhã.;8;;;;;;
20 de outubro de 2024;Excepcional;Localização, atendimento dos funcionários, limpeza e conforto.;Os cartões magnéticos falhavam com frequência, mesmo não estando perto de equipamentos. Um desconforto ter que ir com frequência à recepção trocar o cartão. Quarto 907.;10;;;;;;
20 de outubro de 2024;Reclamação;Hospedagem, localização e o atendimento dos funcionários;Pedimos um lanche a noite e o hambúrguer estava cru e a carne com mal cheiro, pedimos 3 sanduíches, todos do mesmo jeito. Fora a demora para entrega e eu achei um absurdo ter somente um funcionário para anotar os pedidos e fazer a entrega nos quartos e no restaurante. ;;;;;;;
E hj no café da manhã serviram ovos mexidos com mal cheiro também e a demora para reposição das coisas. ;;;;;;;;;;
E a pessoa que faz os omeletes; ovos fritos e tapioca; deixou queimar os ovos que pedimos. Sempre nos hospedamos ai quando vamos a Recife; mas desta vez não tivemos sorte. ;;;;;;;
"Espero que da próxima vez melhore.""";8;;;;;;;;;
19 de outubro de 2024;Maravilhosa;Conforto e comodidade;Nada a reclamar, tudo perfeito;10;;;;;;
18 de outubro de 2024;Ótima estadia;De tudo;Nada;10;;;;;;
18 de outubro de 2024;Hotel muito bom!;Quarto amplo, com uma vista espetacular! Café da manhã muito bom! Estacionamento pago à parte, mas com valor justo. O atendimento da recepção e demais colaboradores é excelente! Localização muito boa (próximo da praia, shopping, aeroporto).;Nada digno de registro.;9;;;;;;
18 de outubro de 2024;Otima estadia.;Cafe muito bom. Localizacao boa.;;8;;;;;;
17 de outubro de 2024;Excepcional;Excelente café da manhã em um espaço maravilhoso!;;10;;;;;;
16 de outubro de 2024;Atendimento excelente, limpeza razoável.;Atendimento excelente.;Limpeza. Tinha duas mini baratas no banheiro. Os cheiros do quarto e banheiro não estavam bons.;10;;;;;;
16 de outubro de 2024;Muito bom;Da localização.;O barulho no andar ao qual eu estava.;8;;;;;;
15 de outubro de 2024;Hotel ótimo e equipe maravilhosa;Amei tudo;Comi muito e engordei bastante;10;;;;;;
15 de outubro de 2024;Boa localização com boa estrutura;Localização, café da manhã e academia;Pedi por duas vezes (sábado e domingo) um espaguete a bolonhesa e em ambos os casos a carne tinha bastante nervo. O mesmo aconteceu no domingo quando pedi o hambúrguer.;10;;;;;;
14 de outubro de 2024;Fantástico;Ótimo custo benefício e café da manhã bem variado;Não disponibilizar estacionamento;9;;;;;;
13 de outubro de 2024;Foi muito boa, remomendo!!;A localização era boa perto de tudo (de carro), bom café da manhã, funcionários muito atenciosos e solícitos.;Não foi feita a limpeza do quarto nos primeiros dias, tivemos que solicitar, o hotel recebe muita gente em palestras, então fica lotado no café da manhã.;9;;;;;;
13 de outubro de 2024;Excelente custo benefício, voltaria a me hospedar;Rapidez no atendimento, simpatia dos atendentes. É um bom custo benefício;O café da manhã poderia ser mais variado;9;;;;;;
13 de outubro de 2024;Fantástico;do quarto e do café e principalmente do restaurante;atendentes muito fechados;9;;;;;;
12 de outubro de 2024;Excepcional;ACCOMODACOES;;10;;;;;;
12 de outubro de 2024;Hotel super profissional;Recomendo;Gostei de tudo;10;;;;;;
11 de outubro de 2024;Simples mas bom;Quarto espaçoso e bom café da manhã;Tive problemas com a tv mas nada que comprometa;8;;;;;;
10 de outubro de 2024;real;acomodação;café da manhã;8;;;;;;
9 de outubro de 2024;Fantástico;da localização.;;9;;;;;;
9 de outubro de 2024;Fantástico;O café da manhã era bom e variado, com opção de pedir omelete e tapioca também. Espaço do restaurante é espaçoso.;Faltou um creamcheese, e qualidade melhor do próprio café, assim como o chás, que não eram de embalagem individual.;9;;;;;;
8 de outubro de 2024;Excelente custo benefício;A hospedagem é de fato como consta das fotos. Café da manhã excepcional.;Eu fiquei no quarto 2302. O alisar da porta está quebrado. Precisa ser trocado. O exaustor do banheiro não funcionou.;9;;;;;;
8 de outubro de 2024;Muito bom;Quarto amplo, bem iluminado, academia, café da manhã;;8;;;;;;
7 de outubro de 2024;Excelente!;Limpeza, conforto.;;10;;;;;;
7 de outubro de 2024;Repousante;Limpeza, toalhas e lençóis;;;;;;;;
"Colchões também""";;8;;;;;;;;
7 de outubro de 2024;Foram 3 dias, muito agradável, vou voltar sempre!;Organização e limpeza, perfeito;Tinha um barulho no frigobar, mas assim que pedi, foi resolvido prontamente!;10;;;;;;
6 de outubro de 2024;Excepcional;Espaçosa;Nada a reclamar;10;;;;;;
6 de outubro de 2024;Funcionários cordiais. Instalações precisando de limpeza e manutenção.;Recepção excelente. Cordialidade dos funcionários.;O prédio está com aspecto de sujo e mal cuidado.;8;;;;;;
6 de outubro de 2024;Fantástico;Quarto confortável, cama ampla e confortável. Café da manhã ok. Staff solicito, localização boa.;;9;;;;;;
5 de outubro de 2024;Muito bom;Localização, Limpeza;Café da manhã oferecido careceria de melhor gerenciamento.;8;;;;;;
3 de outubro de 2024;Excepcional;Apartamento novinho, confortável e muito limpo.;;10;;;;;;
3 de outubro de 2024;Bom café da manhã e saunas seca e úmida;Funcionários atenciosos, saunas seca e úmida, café da manhã;Estacionamento pago, piscina só tem uma raia;8;;;;;;
1º de outubro de 2024;Fantástico;Café da manhã, conforto dos quartos e estacionamento amplo.;Infelizmente não conseguiram atender meu pedido de disponibilizar o quarto com duas camas de solteiro.;9;;;;;;
1º de outubro de 2024;Pode melhorar o Café e o banheiro;"Quarto bom, porém, o chuveiro da acomodação que estávamos quando colocávamos na opção ""quente"" saia uma água enferrujada e de mal cheiro. Portanto, éramos obrigados a tomar banho apenas de água gelada, que era a única opção que funcionava.";Café da manhã com poucas opções de escolha, levando em consideração o nível do hotel e o valor da diária.;9;;;;;;
28 de setembro de 2024;Amei!;Amei o hotel, a localização e o custo benefício! Muito bom para o valor que foi paga a diária.;Só o café da manhã que é meio conturbado, mas acredito que não seja um problema, a questão é apenas a quantidade de hóspedes tomando café no mesmo horário rsrsrs.;9;;;;;;
27 de setembro de 2024;Muito bom;A localização do hotel é excelente. O servido de quarto (camareiras) é muito bom.;O café da manhã, apesar de está sendo sempre reposto, não tem uma variedade tão grande.;;;;;;;
"O atendimento na recepção deixa a desejar""";8;;;;;;;;;
26 de setembro de 2024;maravilhoso;amei tudo;não tenho do que reclamar;10;;;;;;
24 de setembro de 2024;Muito bom;Localização;Café da manhã;8;;;;;;
23 de setembro de 2024;Muito bom;Instalações modernas.;Localização;8;;;;;;
23 de setembro de 2024;Ótimo custo-benefício;#NOME?;;9;;;;;;
23 de setembro de 2024;Satisfação;;;;;;;;;
23 de setembro de 2024;Experiência muito agradável e que pode se tornar ainda melhor!;Hotel espaçoso, confortável, climatizado, serviços de café da manhã, almoço e jantar disponíveis. Comidas muito boas. Funcionários acolhedores e prestativos. Alojamento confortável.;Biometria por meio de digital, tive dificuldade para abrir portas por conta disso. Sugiro a implantação de um sistema de biometria facial para evitar transtornos. Os espaços poderiam ser um pouco mais silenciosos também.;9;;;;;;
23 de setembro de 2024;Melhor hotel de Recife;Hotel, com ótima localização, serviço de quarto impecável. funcionários muito simpáticos, próximo do aeroporto e de shopping e da praia de boa viagem , o melhor hotel e café da manhã de Recife . Voltaremos .;Não possui avaliações negativas, o hotel atendeu as minhas expectativas .;10;;;;;;
22 de setembro de 2024;Muito bom custo benefício;Muito bom, bastante variedade.;Do estacionamento.;9;;;;;;
20 de setembro de 2024;Excelente, voltaria com certeza.;O quarto é muito confortável, com iluminação agradável e banheiro bem equipado. A localização do hotel é ótima, a rua é tranquila, a equipe atenciosa e o café da manhã é excelente. Há outras coisas no hotel como piscina e academia, mas não cheguei a utilizar.;Nada, foi tudo ótimo.;10;;;;;;
