data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;;;
25 de novembro de 2023;Boa estadia!;Pontos positivos: localidade, conforto e bom custo benefício;Pontos negativos: banheiro sem ventilação e um pouco de poeira no quarto (mas nada exagerado);9;;;;;;;;
23 de novembro de 2023;Excelente com certa voltarei;Bom dia, gostei muito da localização perto da praia e de bons restaurantes.;Tudo perfeito;10;;;;;;;;
21 de novembro de 2023;Ótimo custo-benefício;Ótima localização, quarto espaçoso e tudo funcionava perfeitamente.;Somente sobre as luzes do quarto serem amarelas, o que atrapalha na hora de se maquiar para ir a eventos.;10;;;;;;;;
16 de novembro de 2023;Estadia ótima e custo benefício de acordo com o valor.;Gostei muito do quarto que disponibilizaram camas extra que não é a primeira que fico e retornei. Antes do chekin já entraram em contato dizendo que o quarto já estava disponível! Me ganhou ainda mais!;O café da Mainha dessa dessa achei falta de bastante opção.;9;;;;;;;;
13 de novembro de 2023;Ruim;De nada;Hotel sem elevador, impossibilitando pessoas de mais idade de se hospedarem lá.;3;;;;;;;;
9 de novembro de 2023;Regular;Equipe de pessoas é excelente, simpáticas e prestativas.;Eles não oferecem sabonete no banheiro do quarto e precisa comprar lá mesmo, de uma marca que ninguém nunca ouviu falar, achei isso um absurdo, as toalhas muito velhas, muito ásperas, qualidade um tanto duvidosa, o ar do quarto q eu fiquei não gelava bem, a escada não tem corrimão, pois não tem elevador.;5;;;;;;;;
8 de novembro de 2023;Excepcional;Limpeza dos quartos.;Quartos pouco espaçosos.;10;;;;;;;;
5 de novembro de 2023;Recomendo;Ótima localização, muito confortável e colaboradores atenciosos e gentis.;;9;;;;;;;;
1º de novembro de 2023;Não se hospede.;Localização;Limpeza. O ar condicionado era de janela e completamente sujo. Me deixou dias com alergia. O café da manhã bem ruim também.;2;;;;;;;;
23 de outubro de 2023;Noite tenebrosa;Somente da localização e da cortesia do recepcionista Charles!;De todo resto: quarto sem produtos de higiene pessoal, roupa de cama suja ( saia da cama box), toalhas encardidas, frigobar desligado e sem produtos, banheiro com péssima imagem, chuveiro ruim, incompatíveis com as fotos do app!;3;;;;;;;;
23 de outubro de 2023;Ótimo custo benefício;Ótima localização, funcionários atenciosos e bom custo benefício;O chuveiro estava um pouco entupido.;9;;;;;;;;
16 de outubro de 2023;Excepcional;Adorei tudo;;10;;;;;;;;
15 de outubro de 2023;Excepcional;Tudo foi muito bom, me senti em casa.;;10;;;;;;;;
6 de outubro de 2023;Otima localização;Acomodação simples mas tudo muito bem arrumado, organizado e aconchegante. Ótima localização, café da manhã muito diversificado;Nada a reclamar;10;;;;;;;;
6 de outubro de 2023;Excepcional;;O café da manhã não tem tanta opções.;10;;;;;;;;
3 de outubro de 2023;Excepcional;Bom;;10;;;;;;;;
3 de outubro de 2023;Excepcional;Espaço;;10;;;;;;;;
27 de setembro de 2023;Com pouco dinheiro pode ser razoável ficar no hotel, mas é muito simples e o café da manhã bem frac.;Cortesia dos funcionários. Localização;O hotel é bem simples. Simples mesmo.;5;;;;;;;;
25 de setembro de 2023;Opção de custo benefício.;Todos os funcionários foram super atenciosos, do começo até o fim da estadia. O café da manhã estava muito bom. O quarto também estava muito limpo.;A estrutura do hotel em si é limitada. Não tem elevador, o quarto era bem arrumado, mas o banheiro também deixou a desejar.;5;;;;;;;;
24 de setembro de 2023;Razoável;O preço da diária foi o atrativo para a escolha, considerando que seria apenas um pernoite. A localização, não longe do aeroporto também ajudou na decisão.;O quarto, apesar de limpo tem aspecto de velho, mal cuidado. A escada de acesso aos quartos é íngreme, difícil para PCD. O café da manhã é pobre.;5;;;;;;;;
23 de setembro de 2023;Ainda bem que foi rápida;Localização;Apenas gostei da localização;5;;;;;;;;
22 de setembro de 2023;Está mais para uma pousada de beira de estrada do que para um hotel.;Recepcionistas cordiais e educados;Quase tudo que foi oferecido no café da manhã, café, presunto, bolo, pão.;;;;;;;;;
Sem variedade em todos os dias da hospedagem; todo dia a mesma coisa. Banheiro sujo; piso do quarto sujo;" impossível andar descalço no quarto.""";3;;;;;;;;
17 de setembro de 2023;Bom pela localização, mas deixa muito a desejar no café da manhã;Os funcionários são ótimos, muito receptivis e educados. Cama boa, os quartos são ok para o preço. O hotel tem boa localização, com farmacia, restaurantes próximos e perto da orla.;O café da manhã deixa muito a desejar, não tem variedade, todo dia a mesma coisa, poucas opções e o que tinha não era gostoso. Isso foi o maior ponto negativo.;5;;;;;;;;
9 de setembro de 2023;Uma estadia tranquila.;Da localização;Do atendimento. Chegamos na madrugada, tivemos que ligar para o recepcionista vir abrir a porta. passamos cerca de 10 min fora esperando.;5;;;;;;;;
21 de agosto de 2023;Fantástico;Localização;Limpeza estava mais ou menos;9;;;;;;;;
8 de agosto de 2023;Não recomendo. CUSTO-BENEFIXIO RUIM;O staff era agradável e solicito.;Acomodações sem janela, com banheiro sem basculante ou exaustor. Escadas íngremes e de difícil acesso com malas! Café da manhã de ruim a sofrível, sem opções não regionais...A;4;;;;;;;;
3 de agosto de 2023;Excepcional;Acomodações e atendimento;NA;10;;;;;;;;
31 de julho de 2023;Aceitável;;Café da manhã;5;;;;;;;;
30 de julho de 2023;Ruim;Os funcionários são prestativos.;Não tem elevador. As escadarias sujas. Café da manhã pouco diversificado. Chuveiro quente não funciona. TV não funciona. Não tem toalha de rosto nem sabonete. Muito barulho ao redor.;2;;;;;;;;
24 de julho de 2023;Excepcional;Atendimento top;Tudo maravilhoso sem reclamações;10;;;;;;;;
21 de julho de 2023;Decepcionante;Atendimento;Instalações, caro para o quarto, cortinas com mofo, colchões e lençóis de cama velhos, quarto estreito, pouquíssima iluminação natural,;4;;;;;;;;
16 de julho de 2023;Péssimo;Somente da localização;1. As fotos do aplicativo enganam, não refletem a realidade do quarto. Tem degraus no quarto;;;;;;;;;
2. O banheiro é feio; sem manutenção; falta sabonete; não disponibiliza shampoo; nem touca ;;;;;;;;
3. Café da manhã de beira de estrada; muito limitado; ruim;;;;;;;;;;
4. Atendimento péssimo de um dos atendentes; despreparo para lidar com clientes em suas demandas ;;;;;;;;;;;
5. Um verdadeiro absurdo; ser informado que o serviço de quarto é a cada três dias. É inédito;" lamentável""";1;;;;;;;;;
16 de julho de 2023;Acomodação péssima, fuja!;Do atendimento dos funcionários, atenciosos.;Publicidade enganosa, ar do quarto não era split, como estava nas fotos;;;;;;;;;
10 de julho de 2023;Aceitável;Próximo ao restaurante navegantes.;Das escadas. Da cama e no banheiro não tem secador.;5;;;;;;;;
9 de julho de 2023;Aceitável;O atendimento e a localização são excelentes.;Café da manhã muito ruim! Pouquíssimas opções.;5;;;;;;;;
6 de julho de 2023;Aceitável;A localização é boa.;Sem elevador, corredor muito barulhento e o café deixou a desejar.;5;;;;;;;;
5 de julho de 2023;Decepcionante, existem outras opções melhores pelo menos preço.;O único ponto positivo é a localização.;Quartos muito apertados e com muito mofo, além disso o chuveiro do quarto que peguei não estava saindo água direito e a pia estava sustentada por uma gambiarra tipo um fio amarrando. Havia uma janela no quarto que dava para o corredor, provavelmente aberta por conta da umidade, não existe isolamento acústico algum e tudo que os hóspedes dos outros quartos conversaram era o mesmo que está dentro do nosso quarto, descanso zero. Precisei falar com a decepção sobre o barulho, depois vi que não eram hóspedes barulhentos, mas sim as paredes provavelmente de gesso que não isolavam o barulho.;1;;;;;;;;
2 de julho de 2023;Razoável.;Quarto limpo.;Não havia sabonete, o chuveiro molhava tudo, o café da manhã não era diversificado.;4;;;;;;;;
28 de junho de 2023;Aceitável;Apto bem limpo ;;;;;;;;;;
"Próximo a praia de boa viagem e ao aeroporto.""";O chuveiro não esquentou, não havia cobertor disponível, o café da manhã sem opções ( muito simples).;5;;;;;;;;;;
27 de junho de 2023;Excepcional;Do café da manhã;Estacionamento;10;;;;;;;;
26 de junho de 2023;Não foi a contento.;Somente da localização e dos funcionários, são ótimos, educados e trabalham com o q tem;O hotel é muito velho, não condiz com as fotos publicadas, nao tem elevador, a escada é íngreme, as acomodações como maçanetas enferrujadas, ar condicionado barulhento, os lençóis e cobertores sao velhos e com marcas, toalhas são velhas tb.;4;;;;;;;;
26 de junho de 2023;Não recomendo;A localização e a atenção dos funcionários , foram o único ponto positivo.;Fomos colocados num quarto onde o ar condicionado não funcionava e é um modelo antigo, muito barulhento. O chuveiro estava entupido e não saia água suficiente para o banho. Não é tolerável que um hotel não cuide desses itens fundamentais para o hóspede. Não é normal, que se espere o hóspede reclamar para que a manutenção seja feita. Tivemos que mudar de quarto para conseguir dormir e, novamente , encontramos o chuveiro entupido e a televisão pegando somente dois canais. O café é simples, mas isso não seria problema se não deixassem faltar mussarela.;3;;;;;;;;
25 de junho de 2023;Excepcional;De tudo;De nada;10;;;;;;;;
21 de junho de 2023;Ruim;;Gerenciamento fraco do hotel, ficar final de semana sem Internet num hotel caro e horrível, mais nunca nesse hotel e ainda o atendente mentiu dizendo que tinha gente consertando e era mentira, sem futuro e o quarto é fraco;3;;;;;;;;
17 de junho de 2023;Excepcional;Tudo foi ótimo.;A TV 📺 que funcionava em um canal.;10;;;;;;;;
17 de junho de 2023;Excepcional;tudo perfeito.;;10;;;;;;;;
17 de junho de 2023;Aceitável;Proximidade da praia e ótimo atendimento pela recepção;Escadas totalmente fora de norma com espelho muito alto, alem de ter 1 lance de escada sem patamares, o que deixa a mesma totalmente não ergonômica;;;;;;;;;
14 de junho de 2023;Frustrante;Limpeza e localização;água vazando pelo BOX do chaveiro … funcionário da recepção ao chegar desprovido de gentileza, café da manhã é o pior que experimentei na região.;4;;;;;;;;
13 de junho de 2023;Fantástico;O café da manhã muito bom, equipe excelente.;;9;;;;;;;;
7 de junho de 2023;Aceitável;Localização.;Não tem garagem . Fomos recebidos por 1 milhão de baratas.;5;;;;;;;;
4 de junho de 2023;Aceitável;Somente da localização.;Quarto sem janela e pequeno, com acesso somente por escada bastante perigosa. ;;;;;;;;;
;;;;;;;;;;;;
Café da manhã com poucas opções. ;;;;;;;;;;;;
;;;;;;;;;;;;
Custo benefício desproporcional;" abaixo da média para essa região.""";5;;;;;;;;;;
29 de maio de 2023;Excepcional;Limpeza em geral;As funcionárias na hora da limpeza fazem muito barulho vc daí vc não dorme bem deveriam falar nos quartos e não nos corredores incomodam o sono.;10;;;;;;;;
27 de maio de 2023;Estadia ruim, hotel precisa urgente de reforma e melhor atendimento.;Localização;Quarto com mofo, vidros quebrados, ar condicionado barulhento. Atendimento na recepção nada solícito. Não recomendo. Café da manhã fraco.;1;;;;;;;;
27 de maio de 2023;Nao gostei;;Banheiro sujo, parede mal pintada ;;;;;;;;;
Cafe da manha fraco;;;;;;;;;;;;
Agua do banho estranha;" q passa o sabonste e nem ensaboa""";2;;;;;;;;;;
22 de maio de 2023;local simples, bom atendimento na recepção, nenhum problema na estadia.;Tudo de acordo com o esperado pelo custo benefício, café da manhã no horário, banheiros e quartos limpos.;tudo de acordo com o esperado.;9;;;;;;;;
22 de maio de 2023;Pessoa. O;Sim, localização boa atendeu as expectativas.;;;;;;;;;;
;;;;;;;;;;;;
"Café da manhã fraco""";Muito desconforto, quarto com muito mofô.;1;;;;;;;;;;
19 de maio de 2023;Fantástico;acomodação simples, porém pelo preço está excelente e com ótima localização n;;9;;;;;;;;
15 de maio de 2023;belo custo benefício;quarto grande e confortar;tudo;10;;;;;;;;
14 de maio de 2023;Hospedagem excelente;Atendimento dos funcionários e a limpeza do quarto.;Não tenho nada a reclamar.;10;;;;;;;;
12 de maio de 2023;Aceitável;Da recepção e atendimento do funcionário;Do café oferecido pelo hotel, tudo de pior qualidade.;;;;;;;;;
Bolo seco; frios da pior qualidade;pão amanhecido de vários dias higiene péssima.;;;;;;;;;;
"Ar condicionado com barulho horrível.""";5;;;;;;;;;;;
25 de abril de 2023;Péssima;Nada;Quarto imundo e mofado. Eu e meu marido temos quadros de alergia respiratória e passamos muito mal. Péssimo;1;;;;;;;;
23 de abril de 2023;Excepcional;local muito agradável, limpo e uma excelente localização. não posso de deixar de falar do café da manhã, comida saborosa é muito limpa, lugar bastante tranquilo👏👏👏👏;;10;;;;;;;;
20 de abril de 2023;Super indico!;Localização muito boa com relação a praia, mercado, barzinho, restaurante, custo benefício ótimo. Café da manhã muito bom, funcionários atenciosos, prestativos mesmo em horário não comercial.;Não tive nenhum ponto negativo.;10;;;;;;;;
18 de abril de 2023;Muito ruim;tamanho do quarto é bom;quarto com mofo ou uma escada difícil de subir ( degraus altos e curtos );2;;;;;;;;
4 de abril de 2023;Aceitável;localização exelenti;café da manhã fraco pelo valor do hotel;5;;;;;;;;
29 de março de 2023;Confortável;Muito bom!;Estadia;10;;;;;;;;
27 de março de 2023;Conforto, segurança e empatia!;Atendimento excelente, de toda a equipe: recepção, café, limpeza! Voltaremos lá, com certeza!;;10;;;;;;;;
2 de março de 2023;Aceitável;Localização;Limpeza e instalação.;5;;;;;;;;
1º de março de 2023;Decepcionante;Gostei da localização .;No hotel não tinha sabonete e não fui avisada..A tv só pegava 2 canais que nunca assitir .pedir ajuda e o rapaz da recepção disse que não podia fazer nada que tinha acabado de chegar na recepção para trabalhar .Achei o cúmulo.Se eu pudesse teria saído de lá naquele momento .Me arrependi muito de ter escolhido este hotel .Achei o café fraquinho .Sempre fiquei no hotel canarius .Me arrependi de não ter ficado lá .;4;;;;;;;;
28 de fevereiro de 2023;Fantástico;Excelente café da manhã;O Hotel não fornece sabonete;;;;;;;;;
"Sugestão: colocar trinco na porta do banheiro""";9;;;;;;;;;;;
27 de fevereiro de 2023;Decepcionante;Localização;Café da manhã com pouca variedade, ademais, uma comida simples que é uma tapioca fui cobrado por fora, e não ser claro nas informações que não dispõe de estacionamento. Não recomendo.;4;;;;;;;;
25 de fevereiro de 2023;Tranquila;Localização;Sem telefone no quarto, ar condicionado péssimo, chuveiro só com água fria;5;;;;;;;;
16 de fevereiro de 2023;Maravilha!;De tudo;Não ter aproveitado mais um pouco;10;;;;;;;;
12 de fevereiro de 2023;Desagradável;Só a localização;Não tem elevador, hotel precisa de uma reforma há anos, precisa melhorar muito a limpeza.;5;;;;;;;;
10 de fevereiro de 2023;Não voltaria lá nem que fosse de graça.;Apenas a localização;O prédio é antigo, o apartamento é pequeno com cheiro de mofo, pisos manchados, móveis desgastados, travesseirosss horriveis, toalhas encardidas. Ar condicionado funcionando mal com barulho ensurdecedor. Não tem sabonetes. Noite horrível!;4;;;;;;;;
2 de fevereiro de 2023;Fantástico;Localização;O prédio é pequeno, creio q por esse motivo não tenha elevador, se a pessoa tiver muitas bagagens pode tem um pouco de problema com as escadas.;9;;;;;;;;
30 de janeiro de 2023;Muito ruim;O Hotel tem localização muito boa, mas os pontos positivos param ai.;Instalações precárias, estacionamento na rua, não há acessibilidade em todos os andares, não há elevadores, as escadas internas são extremamente perigosas, para entrar no banheiro era necessário fazer um pouco de contorcionismo de tão apertado e mal projetado, o hotel não disponibiliza nem mesmo um sabonete, o café da manhã é extremamente básico.;2;;;;;;;;
23 de janeiro de 2023;Péssimo;Muito ruim.;;1;;;;;;;;
16 de janeiro de 2023;Exceto a localização nada me faria voltar !;infelizmente apenas do banho quente.;Precisa de adequações não disponibilizaram toalha de rosto….;;;;;;;;;
"Café da manhã decepcionante !!!! Muito restrito!!!""";5;;;;;;;;;;;
8 de janeiro de 2023;Ruim;;Não tinha papel higiênico no banheiro;;;;;;;;;
Café da manhã com pouquíssimas opções;" muito fraco!""";3;;;;;;;;;;
4 de janeiro de 2023;Tudo muito bom!;O quarto amplo e bem limpo!;Faltou só variedade na refeição do café da manhã. Todo dia era a mesma comida.;10;;;;;;;;
29 de dezembro de 2022;Custo benefício com conforto e pagando barato;Cama, café da manhã, localização, chuveiro!;Escada! Precisa de um elevador urgente!!!;9;;;;;;;;
28 de dezembro de 2022;Ótimo;Tudo perfeito, café da manhã maravilhoso, quarto limpinho e aconchegante. Bem pertinho da praia;Não tenho o que falar;10;;;;;;;;
20 de dezembro de 2022;boa para um pouco tempo.;quarto bom.;subir escadas com mala e banheiro sem um sabonete e dentro do box,precisa tirar a crosta das paredes;5;;;;;;;;
16 de dezembro de 2022;Ótima estadia, gostei do quarto, do café da manhã, da localização, do atendimento.;De tudo, do quarto, do café da manhã, da localização, do atendimento;Não houve.;10;;;;;;;;
11 de dezembro de 2022;Aceitável;Localização;Não tinha sabonete, não tinha elevador. Café simples. Muito antigo quarto barulhento..dava p escuta tudo oq aconteceu no corredor;5;;;;;;;;
26 de novembro de 2022;boa;o conforto;quarto muito apertado;4;;;;;;;;
22 de novembro de 2022;Boa estada;Pela localização e custo beneficio da estada em Recife;Não há o que dizer de forma imediata, por vezes estacionamento cheio;9;;;;;;;;
8 de novembro de 2022;Excelente;Localização excelente;Não tenho o q reclamar;10;;;;;;;;
4 de novembro de 2022;Fantástico;Localização;😃;9;;;;;;;;
2 de novembro de 2022;Fantástico;Localização, cama gigante, conforto, limpeza, café da manhã;Não tem elevador;9;;;;;;;;
28 de outubro de 2022;Custo-benefício;O hotel atende o custo-benefício, estava bem limpinho, cama e chuveiro confortável, café da manhã bom também. Para passar só uma noite foi tranquilo. ;;;;;;;;;;
Ótima localização;" funcionários muito atenciosos.""";Não tem sabonete nem shampoo, acho que tem pra vender na recepção. A janela do quarto dava pro corredor, não tinha como abrir. E o ar condicionado ficava bem na frente da cama, foi difícil encontrar um jeito de não incomodar.;5;;;;;;;;;
17 de outubro de 2022;Hotel acabado!;A única coisa positiva do hotel é a localização.;O hotel está precisando de uma reforma geral, meu quarto estava sujo, o ar condicionado faz muito barulho, realmente foi decepcionante. Café da manhã péssimo também.;1;;;;;;;;
11 de outubro de 2022;Fantástico;A limpeza sempre impecável,funcionários gentis e bem prestativos;Café da manhã repetitivo;9;;;;;;;;
11 de outubro de 2022;ruim, pelo item acima;Cama e atendmento foram otimos;O ar condcionado tipo janela é EXTREMAMENTE BARULENTO, inclusive deve está acima do permitido por Lei EM TERMOS DE DECIBEIS. Passar 08 a 09 horas com um barulho daquela ordem é passível de reclamação aos orgãos competentes.;4;;;;;;;;
9 de outubro de 2022;Aceitável;Localização;Embora conste no site não há cortesia de itens de higiene basico.;5;;;;;;;;
3 de outubro de 2022;Sorte que foram so duas noites.;A localizaçao era boa. O cafe deixou a desejar. Pouco papel higienico e falta de saboneteira e tbem sabonetes e shampo. Nao tem elevador.;O cafe a impressao era o uso de produtos baratos...salsicha moida..parecia mastigada...aparencia dos bolos nao era atrativa...nao tinha manteiga...so margarina...;5;;;;;;;;
29 de setembro de 2022;;;;1;;;;;;;;
22 de setembro de 2022;Regular;Da localização e as camas são confortáveis.;Hotel precisa de reforma, não oferece o básico como sabonete para as mães, café da manhã muito básico.;4;;;;;;;;
20 de setembro de 2022;Ruim;Localização;Acesso ruim para idosos, pois não possui elevadores, camas ruins e quarto apertado.;3;;;;;;;;
17 de setembro de 2022;Aceitável;Localização boa, próximo à praia, quarto amplo;Por ser um prédio mais antigo, não tem elevador e a acessibilidade é limitada. O café da manhã tem pouca variedade;5;;;;;;;;
14 de setembro de 2022;;;;10;;;;;;;;
12 de setembro de 2022;Irei novamente;Principalmente valor;Cama;10;;;;;;;;
11 de setembro de 2022;tranquilo;localização e conforto;;9;;;;;;;;
4 de setembro de 2022;Ótimo quarto, hotel bem localizado, indico;Ótima localização, quarto maravilhoso, super recomendo;Olha o quarto era maravilhoso, só poderia ter cortinas mais escuras, pois assim que amanhece mesmo com as cortinas o sol entra clareando todo quarto.;9;;;;;;;;
4 de setembro de 2022;Excepcional;;Não tem acessibilidade para PCD para os quartos.;10;;;;;;;;
30 de agosto de 2022;Fantástico;Da excelente localização, perto de ótimos restaurantes e da praia.;Não tem sabonetes/xampoo;9;;;;;;;;
26 de agosto de 2022;Fantástico;Localização maravilhosa. Ótima limpeza.;;9;;;;;;;;
25 de agosto de 2022;Muito recomendado!;O hotel é bastante confortável e agradável. O café da manhã é simples, não muito variado, mas farto e muito bem feito e servido.;Durante a arrumação as camareiras ficam conversando alto, com risadas e brincadeiras desnecessárias em um ambiente de hotel. Incomodando o descanso.;9;;;;;;;;
13 de agosto de 2022;nunca mais;localização.;;;;;;;;;;
"atendimento da recepção""";chuveiro com curto circuito, cheiro de mofo , limpeza a desejar, instalações mal conservadas;1;;;;;;;;;;
29 de julho de 2022;Aceitável;A localização era boa e o pessoal que trabalha no hotel também.;No entanto os quartos eram muito pequenos, o café da manhã com poucas opções e o wi-fi péssimo.;5;;;;;;;;
25 de julho de 2022;Excelente;As acomodações sao excelentes,proximo a os principais pontos turísticos de boa viagem e da praia,muito limpo e organizado. Cafe da manhã simples mas bem gostoso.;Me agradei de tudo;10;;;;;;;;
19 de julho de 2022;Adorei ! 😀;Hotel bem localizado, café da manhã muito bom e funcionários educados.;A fechadura da porta do quarto tem que passar um cartão. Não me adaptei muito fácil.;10;;;;;;;;
13 de julho de 2022;Fantástico;Localização;Nada a declarar;9;;;;;;;;
4 de julho de 2022;Excepcional;café da manha muito bom, boa localização;;10;;;;;;;;
4 de julho de 2022;Não voltaria ao hotel, tampouco recomendaria a outrem.;O hotel é perto do Shopping Recife, restaurantes e padaria. Dá pra ir a pé a supermercado e próximo de ponto de ônibus. A localização em Boa Viagem permite dar bons passeios na orla.;Havia mofo no quarto: no teto do banheiro, na cortina e na porta do frigobar. O café da manhã foi o mesmo em todos os dias da minha estada, variando apenas os sucos (que, por sinal, tiveram a pachorra de servir suco em pó). As camareiras ficam conversando alto no corredor durante o trabalho delas, acordando quem pretendia dormir até um pouco mais tarde. O quarto em que fiquei tinha janela com vista para um vão interno do hotel, terrível.;5;;;;;;;;
1º de julho de 2022;Decepção;Localização muito boa.;Hotel não possui estacionamento, quarto muito pequeno e com higiene deixando a desejar. Não oferecem sabonete para banho, você precisa comprar (R$ 4,00). Café da manhã ruim.;4;;;;;;;;
30 de junho de 2022;Decepcionante;Hotel bem localizado;Falta de sabonete em banheiro, quartos com pouca ventilação, falta de toalhas, baratas no quarto, café da manhã muito fraco, frigobar vazio e desligado, TV de antena digital travando sinal e ainda com pouco canais.;4;;;;;;;;
29 de junho de 2022;Foi uma estada tranquila.;Café da manhã simples, mas correto e compatível com o padrão do hotel.;Não houve nada que me desagradasse.;10;;;;;;;;
29 de junho de 2022;Grande equívico me hospedar nesse lugar. Nunca mais.;Nada;Quarto fedorento.;;;;;;;;;
Com mofp;;;;;;;;;;;;
Não há sabonete disponível.;;;;;;;;;;;;
"Uma espelunca.""";2;;;;;;;;;;;
26 de junho de 2022;muito boa escolha. mas precisam melhorar a qualidade de alguns itens.;localização excelente e custo benefício muito bom.;o ar condicionado não funcionou direito.;5;;;;;;;;
26 de junho de 2022;Aceitável;localização;café da manhã péssimo, com pouquíssimas opções e as que tinham não eram saborosas;;;;;;;;;
banheiro super pequeno;;;;;;;;;;;;
"camareira mal educada.""";5;;;;;;;;;;;
19 de junho de 2022;Excepcional;Me sinto em casa!;;10;;;;;;;;
19 de junho de 2022;Aceitável;Localização;....Não tinha shampoo nem sabonete;;;;;;;;;
Lençóis péssima condição de uso;;;;;;;;;;;;
Toalhas tambem....;;;;;;;;;;;;
Café da manhã péssimo.;;;;;;;;;;;;
"Muito mofo.""";5;;;;;;;;;;;
16 de junho de 2022;Decepcionante;;Não ter sabão.;4;;;;;;;;
13 de junho de 2022;Decepcionante;Da localização;Do quarto.. apertado. Pequeno... telefone sem funcionar... muito barulho no corredor em frente ao quarto.. todo mundo transita em frente a porta do quarto...;4;;;;;;;;
13 de junho de 2022;Péssimo;localização é excelente!;cama ruim, se quer tinha sabonete no banheiro e um pouco bagunçado.;1;;;;;;;;
12 de junho de 2022;Aceitável;Localização muito boa;Instalações antigas, café da manhã muito simples.;5;;;;;;;;
9 de junho de 2022;Acomodação Perfeita;De tudo. Dos funcionários, café da manhã simples mais muito bem feito muito gostoso feito com amor mesmo hotel bem localizado perto do shopping Recife das praias da feirinha de Boa viagem. Muito bom mesmo.;Gostei de tudo.;10;;;;;;;;
6 de junho de 2022;Aceitável;O time da Recepção são excelentes, educados, atenciosos, prestativos já a gerente não tem educação.;O café da manhã é muito simples;;;;;;;;;
"Sou deficiente físico e me hospedaram em um andar onde o acesso é pela escada.""";5;;;;;;;;;;;
6 de junho de 2022;decepção;so a recepção;no apartamento frigobar zerado e desligado, não tinha sabonete;4;;;;;;;;
5 de junho de 2022;Um hotel com um preço justo e muito confortável.;O quarto é bastante confortável, todos os equipamentos funcionam muito bem como ar condicionado, frigobar e televisão.;.;9;;;;;;;;
4 de junho de 2022;Aceitável;Localização ótima perto do mar.;Quarto ruim;5;;;;;;;;
28 de maio de 2022;Vale custo benefício;Atendimento dos recepcionista, limpeza, localização, estrutura, ;;;;;;;;;;
" cama e chuveiro.""";Pode melhorar o café da manhã ( ser mais diverso);10;;;;;;;;;;
25 de maio de 2022;Uma diária experimental e fechamos a hospedagem e fomos pra outro.;Localização próximo a praia de Boa viagem;Atendimento na recepção, passamos quase 9 minutos na recepção pra ser atendidos, a recepção estava vazia;;;;;;;;;
Depois de 2 minutos esperando após um voo longo chamamos o recepcionista; o mesmo pediu pra gente ter paciência e aguardar; ele estava mexendo no celular e simplesmente nos deixou mais 7 minutos esperando ele terminar o diálogo dele pelo celular.;;;;;;;;;;
O cartão do quarto estava com rasura na senha da internet; precisei pra fazer um negócio do meu trabalho e aparentemente ele não gostou; por sorte um rapaz moreno chegou e nos falou a senha.;;;;;;;;;;
TAMBÉM tivemos uma péssima noite; já que nosso quarto ficou com a janela para um beco;" onde frequentemente tinha movimentação e barulho de funcionários além do corredor do hotel.""";4;;;;;;;;;
24 de maio de 2022;Decepcionante;localização;pelo valor achei o café da manhã muito fraco, não tem elevador e achei a recepção um pouco rude .;4;;;;;;;;
20 de maio de 2022;Localização boa mas peca nas instalações antigas;A localização é muito boa;Prédio muito antigo, não possui elevadores, quartos simples, sem amenidades (nem um sabonete para pia do banheiro, por ex.). Café da manhã simples e sem muitas opções, porém até ok.;4;;;;;;;;
19 de maio de 2022;Bom, custo e benefício.;Localização;Poderia melhorar um pouco na limpeza do chão.;9;;;;;;;;
16 de maio de 2022;Excepcional;Localização do hotel;.;10;;;;;;;;
14 de maio de 2022;Estadia agradaver para quem ira passar somente 1 noite;Café da manhã compativel pago pelo valor da diaria .;No banheiro poderia haver mini sabonetes para uso dos hospedes. Havia toalhas limpas;5;;;;;;;;
12 de maio de 2022;Ótima estadia;Localização excelente, ótimo custo-beneficio, apartamentos espaçosos e confortáveis. A internet muito boa (precisei fazer umas reuniões online e o sinal era excelente).;As toalhas estavam com aspecto de velhas e finas.;10;;;;;;;;
8 de maio de 2022;Para uma eventual emergência, os serviços e atendimento são muito bons!;Quarto amplo, mas estrutura bastante precária. Tomadas mal posicionadas. TV direcionadas para as camas individuais.;;;;;;;;;;
Recepção adequada; com uma varanda razoável.;;;;;;;;;;;
"Ótima localização.""";Visualizamos baratas dente do quarto.;;;;;;;;;;;
Frigobar desligado e sem água; pelo menos. Tudo que se precisa; precisa ser pego na recepção.;;;;;;;;;;
"Ambiente do café da manhã muito pequeno. Opções de café da manhã simples e sem variações.""";5;;;;;;;;;;;
6 de maio de 2022;Excepcional;ótima recepção;;10;;;;;;;;
1º de maio de 2022;Ótimo custo benefício. Localização ótima.;Ótimo custo benefício. O hotel é antigo e o café da manhã é simples, porém atendeu a nossas expectativas. Quarto limpo, confortável, espaçoso. A localização é excelente! Adorei o recepcionista que nos indicou um ótimo transfer, não me recordo o nome.;;10;;;;;;;;
28 de abril de 2022;Fantástico;Excelente;;9;;;;;;;;
26 de abril de 2022;Excepcional;Café da manhã delicioso e funcionarios prestativos e gentis.;Não possui elevador.;10;;;;;;;;
26 de abril de 2022;Super legal mesmo é ótimo custo.;Localização equipe e a recepção de tds tudo muito satisfatório msm super recomendo.;;10;;;;;;;;
26 de abril de 2022;Boa mas poderia ser melhor;Localização boa;Cafe muito fraco;5;;;;;;;;
