data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
2 de fevereiro de 2024;Não hospedo novamente;Nada;O quarto triplo é muito pequeno (eu, esposa e filha de 8 anos). Ar condicionado bastante antigo e barulhento. Dormi apenas 1 noite, por conta da proximidade com o aeroporto, graças a Deus. ;;;;;;;
O colchão de solteiro estava desintegrando. Tive que dormir nele;" pra que minha filha não machucasse ao levantar (tinha pontas nas laterais que machucavam a perna ao levantar).""";7;;;;;;;;
2 de fevereiro de 2024;Bem localizado o atendimento muito bom;Boa satisfatório;O lugar é bem localizado;8;;;;;;
30 de janeiro de 2024;Fantástico;Bem localizado muito bem recebido com minha família.;Na foto a impressão que o quarto era maior , mas foi muito tranquilo e ficamos bem acomodados .;9;;;;;;
28 de janeiro de 2024;Razoável;Localização;Limpeza e conforto das camas deixam a desejar.;6;;;;;;
26 de janeiro de 2024;Satisfatoria;Localizacao okay;Nada;8;;;;;;
26 de janeiro de 2024;Muito bom;Localização muito boa, funcionários educados, café da manhã estava uma delícia.;Cama desconfortável.;8;;;;;;
25 de janeiro de 2024;Muito bom;Conforto quarto;Estacionamento muito pequeno;8;;;;;;
24 de janeiro de 2024;Bom para quem está de passagem, uma noite apenas.;Boa localização e café da manhã, que apesar de não ter muitas opões, tinha o essencial.;O Quarto era muito barrulhento, reclamamos, pois não conseguíamos dormir, e fomos transferidos para outro, um pouco melhor. Acho que o problema é no hotel inteiro. Sugiro que quem tem sono leve não se hospede lá.;7;;;;;;
22 de janeiro de 2024;Agradável.;A localização é muito boa e em um bairro muito calmo. O café da manhã é bem simples, mas ainda sim bom. Se você vai para passar poucos dias e não tem muita pretensão de passar tanto tempo no hotel, pelo seu custo benefício vale a pena.;A acomodação é bem simples e o hotel em si também. Faltam tomadas próximas a cama e o cardápio do hotel é muito limitado, não têm opções para celíacos por exemplo. O atendimento da recepção e também da cozinha deixa um pouco a desejar.;7;;;;;;
22 de janeiro de 2024;Bom;Localização;Falta tomada próximo às camas. O banheiro tinha um cheiro mto forte de criolina. Colchão e travesseiro muito duros.;7;;;;;;
22 de janeiro de 2024;Ótimo custo benefício para poucas diárias, para uma estadia mais prolongada tentaria outra opção;Quarto confortável;Café da manhã muito simples e não tem produtos disponíveis no frigobar;9;;;;;;
17 de janeiro de 2024;Muito bom;Tudo muito bom;Não tem estacionamento suficiente, e tem que estacionar na rua.;9;;;;;;
15 de janeiro de 2024;Precisa melhorar!;Localização;Acomodação velha, ar condicionado barulhento, café da manhã deixou a desejar e limpeza também.;6;;;;;;
13 de janeiro de 2024;Bom;Muito pouco, o café é razoável, sem muitas opções.;Não tem estacionamento no local, sem vagas para estacionamento para os hóspedes, o carro ficou na rua.;7;;;;;;
12 de janeiro de 2024;Satisfatório;Por ser em um bom local.;A cama de casal era duas camas de solteiro que havia um buraco no meio, muito ruim.;6;;;;;;
11 de janeiro de 2024;Hotel agradável;Ótimo atendimento. Quarto bem arejado e limpo.;Cama de casal que solicitei era a união de duas camas de solteiro. A segunda cama era funda. Dormi basicamente em uma de solteiro.;9;;;;;;
8 de janeiro de 2024;BÁSICO SEM SURPRESAS;A localização é excelente e sua infraestrutura é compatível com o preço. O estacionamento surpreende.;Havia cabelo no banheiro. O box tem porta-sabonete de metal e causa acidentes durante o banho pela localização que foi instalado. O colchão é razoável. O café da manhã é muito simples e repetitivo, tipo caseiro, básico.;8;;;;;;
8 de janeiro de 2024;Bom;Estacionamento gratuito.;;7;;;;;;
6 de janeiro de 2024;Hotel satisfatório para poucos dias de estadia;Boa localização.;;6;;;;;;
6 de janeiro de 2024;😎;Localização e comodidade;Café da manhã;9;;;;;;
23 de dezembro de 2023;Cumpre o que promete;É uma pousada bem silenciosa , localização ótima!;;8;;;;;;
4 de dezembro de 2023;Ótimo custo-benefício. Mas falta atenção a uns pequenos detalhes que parecem simples de resolver;Fui pra um congresso que era bem próximo, então a localização foi perfeita (uma quadra), mas não cheguei a vivenciar a cidade e o deslocamento até a praia. Café da manhã com opções simples, mas tudo muito saboroso. O custo-benefício para o meu propósito foi excelente!;A única observação que faço foi que meu quarto era no primeiro andar e tinha um telhado ou deck, não sei, que ficava na mesma altura do quarto e quando cheguei a janela estava toda aberta com a cortina fechada na frente. Por um acaso, pura curiosidade, abri a cortina e vi que estava tudo escancarado. Gosto da possibilidade de abrir janelas, mas sendo no primeiro andar e sem saber q estaria aberta eu achei super perigoso.;;;;;;;
Outra coisa é q o chuveiro estava entupido e a água escorria por todos os lados; fazendo a maior bagunça no banheiro. Como passei apenas uma noite; não interferiu muito;" mas se fossem mais dias ia ser complicado manter o banheiro seco.""";9;;;;;;
2 de dezembro de 2023;Muito bom;Localização, limpeza e funcionários;Café da manhã ;;;;;;;
Banheiro poderia ser melhor ;;;;;;;;;;
"Não havia serviço de quarto na hora do almoço""";8;;;;;;;;;
30 de novembro de 2023;Fantástico;Localização;;9;;;;;;
29 de novembro de 2023;Bom;Localização e quarto;Café da manhã;7;;;;;;
28 de novembro de 2023;Poderia melhorar muito;Da localização;Limpeza . Não dão lençol extra não trocam roupa de cama mesmo que peça .. eles afirmam que as roupas tem que ser trocadas de trez.em treze dias . Os mimos de shampoo e sabonete não são cheirosos;6;;;;;;
27 de novembro de 2023;Bom custo benefício;Proximidade ao evento ( competição);Café da manhã . Com poucas opções de alimentação. ;;;;;;;
"E pouca opção de refeições oferecidas ( almoço/ janta e lanche )""";7;;;;;;;;;
20 de novembro de 2023;Muito bom;O ar condicionado forte, ótimo no calor.;Dificuldade com tomadas pra carregar o celular.;8;;;;;;
19 de novembro de 2023;Fantástico;Quarto simples, básico, sem muito conforto.;Café da manhã faltando itens básicos, por várias vezes visualizei alguns hóspedes indo até a cozinha para solicitar reposição.;9;;;;;;
18 de novembro de 2023;Fantástico;Café da manhã ;;;;;;;;
"Localização ótima""";;9;;;;;;;;
18 de novembro de 2023;Fantástico;Localização;;9;;;;;;
15 de novembro de 2023;Razoável;Hotel bem razoável. Satisfatório para 1 noite.;Pelo preço o hotel não vale. Cama ruim, ar condicionado velho, localização razoável. E o café da manhã muito;;;;;;;
"Mas muito simples mesmo!""";7;;;;;;;;;
15 de novembro de 2023;Fantástico;Sim, muito bom o café da manhã;não ter agua no frigobar do quarto;9;;;;;;
15 de novembro de 2023;Bom custo benefício.;Localização, quarto razoável.;;7;;;;;;
13 de novembro de 2023;Muito bom;Os funcionários são super atenciosos, café da manhã bom.;"Infelizmente as roupas de cama, toalhas e travesseiros deixam a desejar, bem velhos e com muitas manchas, uma toalha deixada na troca estava em situação de descarte. A cama de ""casal"" na verdade é a junção de duas de solteiro, que ficam separando durante o uso.";8;;;;;;
13 de novembro de 2023;Satisfatório;;Cheiro ruim no quarto, cama e travesseiros ruins. Velho.;6;;;;;;
13 de novembro de 2023;Satisfatório;Não gostei de nada da estadia.;Quarto com cheiro de mofo, sem box no banheiro, com uma cortina de plástico. Travesseiros duros. Café da manhã sem muita variedade. E a localização não é boa tbm.;6;;;;;;
9 de novembro de 2023;Custo benefício não vale;Simplicidade;O colchão não estava bom;6;;;;;;
5 de novembro de 2023;Bom;Localização;Café da manhã e aparência dos uniformes do pessoal do restaurante. Pareciam sujos.;7;;;;;;
1º de novembro de 2023;Fantástico;Bem localizado, funcionários atenciosos;;9;;;;;;
29 de outubro de 2023;Muito bom;Atendimento discreto e eficiente, bom café da manhã. Bem localizado com relação à praia de Boa Viagem e ao aeroporto. Prédio bem cuidado.;Roupa de cama e toalhas um tanto desgastadas.;8;;;;;;
28 de outubro de 2023;Bom, mas bem básico.;Limpo.;;;;;;;;
Funcionários solícitos.;;;;;;;;;;
"Localização ótima.""";Quarto bem pequeno. ;;;;;;;;;
A cortina não cobre a entrada de luz; assim logo cedo fica bem claro. ;;;;;;;;;
A cama é antiga; as molas fazem barulho.;;;;;;;;;
O café é bem básico;" tapioca é cobrada por fora.""";7;;;;;;;;
24 de outubro de 2023;Aceitável;Localização;Pouco comércio;7;;;;;;
23 de outubro de 2023;Muito boa;Da localização;Nada;9;;;;;;
22 de outubro de 2023;Bom;Hotel muito bem localizado.;Acústica me surpreendeu de uma forma negativa.;7;;;;;;
22 de outubro de 2023;Fantástico;Funcionários atenciosos e prestativos, boa localização, café da manhã variado;O aparelho de ar condicionado não estava funcionando corretamente. Mas uma funcionária mudou o controle e passou a funcionar corretamente;9;;;;;;
18 de outubro de 2023;Hospedagem regular. Bom;Tudo regular;;8;;;;;;
16 de outubro de 2023;Deu para aguentar!;É inaceitável ter de passar na recepção td vez que voltar ao Hotel , pois as chaves eles dismaguinetisa! ;;;;;;;;
"Se tem as diárias compradas tem que ter respeito co o hóspede . Tb muito fraco o café da manhã!""";Quartos muito apertados, desconfortáveis e com roupas de camas de padrão inferior;7;;;;;;;;
14 de outubro de 2023;Foi boa;Limpeza;Banheiro com ducha quebrada e pia entupida;7;;;;;;
12 de outubro de 2023;Indico, porém bem básico.;Funcionários super gentis e solícitos e limpeza do hotel.;Café da manhã bem básico e um pequeno vazamento no banheiro, possivelmente pelo box, fazendo com que a água acumulasse ao lado do vaso. Cama muito mole.;7;;;;;;
12 de outubro de 2023;Razoável;Preço;Café da manhã;6;;;;;;
12 de outubro de 2023;Bom;Apt reformado, bem localizado, bom atendimento.;A cama de casal era muito ruim. Havia um desnível no meio do colchão. Móvel incompatível com o restante do hotel.;7;;;;;;
9 de outubro de 2023;Pelo valor cobrado é possível encontrar lugares melhores.;Para não dizer que não gostei de nada, vamos considerar que a água do chuveiro era boa.;Hotel está em uma localização ruim, logo ao lado tem uma espécie de Cracolândia, fomos andando até uma churrascaria próxima e ao voltarmos para o hotel tivemos que andar mais dois quarteirões para desviarmos do viciados.;;;;;;;
O estacionamento é de quem chega primeiro; ou seja; não tem vaga para todos.;;;;;;;;
"Cardápio do hotel é fraco.""";6;;;;;;;;;
5 de outubro de 2023;Muito bom;Localização;;8;;;;;;
2 de outubro de 2023;Poderia ser melhor;Localização;Café da manhã muito aquém, faltando itens. Poderia ser mais incrementado.;6;;;;;;
2 de outubro de 2023;Hotel agradável, acolhedor e aconchegante.;O hotel é agradável, organizado, tem boas acomodações, um ótimo café da manhã e um ótimo cardápio para o jantar, além de um atendimento muito satisfatório. Eu voltarei, com certeza.;Apenas da indisponibilidade do banho na temperatura fria. Houve um problema no meu quarto.;9;;;;;;
30 de setembro de 2023;Muito bom;A localizacao perto de restaurante supermercado. Fácil de se locomover;Quarto velho café da manhã fraco. Não tem nem uma tapioca, coisa comum nos hotéis da região.;8;;;;;;
21 de setembro de 2023;Muito bom;Do atendimento e café da manhã.;Limpeza dos quartos e banheiro poderia ser melhor.;8;;;;;;
21 de setembro de 2023;Muito bom;Espaço do quarto;Café da manhã, sem muita variedade;8;;;;;;
20 de setembro de 2023;Hospedagem com boa localização.;Das instalações relativamente novas e da localização.;Do café da manhã pouco variado e do tamanho do banheiro.;8;;;;;;
18 de setembro de 2023;Bom;Localização;Banheiro;7;;;;;;
18 de setembro de 2023;Bom;A localização do hotel;As instalações do hotel;7;;;;;;
17 de setembro de 2023;Bom;Localização, educação dos funcionários.;Limpeza, ar condicionado antigo.;7;;;;;;
17 de setembro de 2023;Satisfatório;Localização;Café da manhã poderia ser um pouco melhor;8;;;;;;
12 de setembro de 2023;maravilhosa!;Café da manhã muito bom, bem servido. Acomodação muito boa também, gostei também do atendimento, pessoal solícito. voltarei neste hotel certeza!;nao teve;9;;;;;;
8 de setembro de 2023;Muito bom;Ótima localização ;;;;;;;;
Quarto confortável e limpo ;;;;;;;;;;
"Café da manhã muito bom""";;8;;;;;;;;
6 de setembro de 2023;Uma boa estadia com uma boa localização.;Localização é muito boa;Estacionamento é rotativo;9;;;;;;
29 de agosto de 2023;Bom;Localização;O café da manhã tinha poucas opções;7;;;;;;
29 de agosto de 2023;Muito bom;;O quarto não possui tomadas próximo a cama, cortina plástica no substituindo o box do banheiro, por ser pequeno a cortina fica “ grudando “ na pessoa.;8;;;;;;
29 de agosto de 2023;Foi razoável, devido a muito barulho a próxima vez irei pra outro hotel.;A localização é ótima, próximo a restaurantes e a praia de Boa Viagem.;Muito barulho ao limparem os outros quartos, praticamente tive 2 dias com bastante barulho vindo de cima e dos lados.;7;;;;;;
24 de agosto de 2023;Comodidade muito boa os funcionários sempre prestativos.;Muito bom o cafe da manhã, Eu gostei dos passeios .;Eu gostei da hospedagem e dos passeios.;8;;;;;;
23 de agosto de 2023;Um café da manhã excelente e bem localizado.;Um café da manhã excelente e bem localizado.;Da cama , achei desconfortável .;7;;;;;;
21 de agosto de 2023;Razoável;Da Localização.;O apartamento precisa de reforma, as instalações são velhas. O café da manhã não tem variedade…;6;;;;;;
19 de agosto de 2023;Excelente;Sim;Tv, não estava pegando smart;9;;;;;;
19 de agosto de 2023;Tudo perfeito.;Tem tudo que preciso;Do ar condicionado.;7;;;;;;
16 de agosto de 2023;Fantástico;Sim. Organizada para a proposta;;9;;;;;;
13 de agosto de 2023;No geral, gostei bastante, atendeu as minhas expectativas.;O café da manhã é muito bom, com diversidade, opções de frutas, iogurtes, sucos, bolos e comida regional. Excelentes funcionários, todos bastante educados. A localização é muito boa, fica bem pertinho do aeroporto.;As roupas de cama não tem muita qualidade. Os lençóis são muito finos e sintéticos, coisa que eu não avalio como boa. Precisa melhorar na qualidade dos lençóis.;8;;;;;;
10 de agosto de 2023;Hotel bem simples que precisa reformar pra atender o básico de conforto.;A localização é excelente já o café da manhã é básico com poucas opções mas atende.;A cama e travesseiros são péssimos e não consegui dormir, sem contar que fiquei com a coluna doendo. ;;;;;;;
"O quarto tem cheiro fortíssimo de cigarro e os 3 dias que fiquei foi com a janela aberta sem ligar nenhum dia o ar condicionado. No banheiro a pia esta entupida e de modo geral precisa reformar.""";6;;;;;;;;;
